Year,Farmers Market,Borough ,Address,Community District,Latitude,Longitude,Days of Operation,Hours of Operations,Season Dates,Accepts EBT,Open Year-Round ,Stellar Cooking Deomonstrations,Food Activities for Kids,,,
2018,Pomonok Community-Run Farmers' Market,Queens,67-09 Kissena Blvd,408,40.73502504,-73.81472491,Wednesday,9am-5pm,7/11/18-11/21/18,Yes,No,No,No,,,
2018,Queens Botanical Garden's Down to Earth Farmers' Market,Queens,82 Dahlia Ave,407,40.75186,-73.826362,Friday,8:30am-4pm,6/15/18-11/16/18,Yes,No,No,No,,,
2018,Queens County Farm Museum Farmstand,Queens,73-50 Little Neck Pkwy,413,40.748163,-73.719431,"Wednesday, Thursday, Friday; Saturday and Sunday",11am-3pm; 11am-5pm,5/16/18-11/4/18,Yes,No,No,No,,,
2018,Ridgewood Youthmarket,Queens,Cypress Ave bet Myrtle & Putnam Aves,405,40.700123,-73.90621,Saturday,8am-3pm,7/6/18-11/17/18,Yes,No,No,No,,,
2018,Rockaway Youth Task Force Youth Market,Queens,310 Beach 58th St,414,40.594492,-73.788077,Saturday,8am-3pm,6/2/18-11/24/18,No,No,No,No,,,
2018,Sunnyside Greenmarket,Queens,Skillman Ave bet 42nd & 43rd Sts,402,40.746999,-73.921724,Saturday,8am - 2pm,Year round,Yes,Yes,No,No,,,
2018,HEALTH for Youths Farm Stand ,Staten Island,Clyde Pl. bet. Prospect & Harvard Aves.,501,40.6399,-74.090293,Sunday,11:30am-2pm,5/6/18-11/25/18,No,No,No,No,,,
2018,St. George Greenmarket,Staten Island,Hyatt St & St Marks Pl,501,40.641586,-74.0779,Saturday,8am - 2pm,Year Round,Yes,Yes,No,No,,,
2018,Staten Island Mall Greenmarket,Staten Island,Marsh Ave & Ring Rd,502,40.583804,-74.161245,Saturday,8am - 3pm,5/5/18-12/22/18,Yes,No,No,No,,,
2019,170 Farm Stand,Bronx,E 170th St & Townsend Ave,204,40.839882,-73.916783,Wednesday,2:30pm-6:30pm,07/10/2019-11/27/2019,Yes,No,No,Yes,,,
2019,Bissel Gardens Farmers Market,Bronx,Baychester Ave & E 241st St ,212,40.90152,-73.846937,"Wednesday 
Saturday",9am-5pm,07/06/2019-11/27/2019,No,No,No,No,,,
2019,Bronx Borough Hall Greenmarket,Bronx,Grand Concourse bet E 161st & 162nd Sts,204,40.826835,-73.922621,Tuesday, 8am-4pm,06/04/19-11/26/19,Yes,No,Yes,No,,,
2019,BronxWorks Farm Stand,Bronx,1130 Grand Concourse,204,40.832331,-73.91959,Thursday,10am-4pm,07/11/2019-11/21/2019,Yes,No,No,No,,,
2019,Bronx Family Center Go!Healthy Farm Stand,Bronx,1515 Southern Blvd,203,40.833734,-73.889934,Thursday,9:30am-3:30pm,07/08/2019-11/22/2019,Yes,No,No,Yes,,,
2019,CS211 Go!Healthy Farm Stand,Bronx,1919 Prospect Ave,206,40.843546,-73.889755,Wednesday,2:30pm-5:30pm,07/08/2019- 11/22/2019,Yes,No,No,No,,,
2019,Fordham Plaza Greenmarket ,Bronx,Park Ave bet E 189th St & E Fordham Rd,206,40.86153,-73.891063,Friday,8am-4pm,06/14/19-11/22/19,Yes,No,Yes,No,,,
2019,Van Cortlandt Park Alliance Amalgamated Housing Youth Farmstand,Bronx,Orloff Ave & Gale Pl ,208,40.884532,-73.892172,Wednesday,2pm-7pm,07/10/2019-08/21/2019,Yes,No,No,No,,,
2019,Harvest Home Co-op City Farm Stand,Bronx,Asch Loop & Aldrich St,210,40.870249,-73.830963,Wednesday,8am-4pm,06/05/2019-11/20/2019,Yes,No,No,No,,,
2019,Harvest Home Hunts Point Farm Stand,Bronx,E 163rd St & Hunts Point Ave,202,40.820986,-73.891613,Wednesday,8am-4pm,06/05/2019-11/20/2019,Yes,No,No,No,,,
2019,Harvest Home Jacobi Hospital Farmers' Market,Bronx,"1400 Pelham Pkwy S, at Eastchester Rd",211,40.857427,-73.847079,"Tuesday 
Friday",8am-4pm,06/11/2019-11/19/2019,Yes,No,No,No,,,
2019,Harvest Home Mt. Eden Farmers' Market,Bronx,Mt Eden & Morris Aves,204,40.842924,-73.909558,"Tuesday
Thursday",8am-4pm,06/11/2019-11/19/2019,Yes,No,No,No,,,
2019,Harvest Home North Central Bronx Farmers' Market,Bronx,Mosholu Pkwy & Jerome Ave,207,40.879749,-73.884661,Wednesday,8am-4pm,06/19/2019-11/19/2019,Yes,No,No,No,,,
2019,Harvest Home St. Mary's Park Farm Stand,Bronx,E 149th St & Eagle Ave,201,40.813884,-73.911812,Thursday,8am-4pm,07/11/2019-11/14/2019,Yes,No,No,No,,,
2019,Kingsbridge-Riverdale Farmers' Market ,Bronx,260 W 231st St,208,40.880038,-73.907005,Sunday,9am-5pm,05/26/19-11/24/19,Yes,No,No,No,,,
2019,La Familia Verde Farmers' Market,Bronx,E Tremont Ave bet LaFontaine & Arthur Aves,206,40.846487,-73.894337,Tuesday,8am-3pm,07/09/2019-11/12/2019,Yes,No,Yes,No,,,
2019,"Learn It, Grow It, Eat It Youthmarket",Bronx,"E 169th St & Boston Rd, at McKinley Square",203,40.831117,-73.90071,Wednesday,10am-3pm,07/10/2019-11/27/2019,Yes,No,No,No,,,
2019,Lincoln Hospital Greenmarket,Bronx,E 149th St bet Park & Morris Aves,201,40.818013,-73.925185,"Tuesday 
Friday",8am - 3pm,"Year-round
Friday: 06/28/19-11/22/19",Yes,Yes,No,No,,,
2019,Mott Haven Farmers Market,Bronx,545 E 142nd St,201,40.809973,-73.916434,Monday,9am-3pm,07/08/2019-11/18/2019,Yes,No,No,No,,,
2019,Morning Glory Market at the New York Botanical Gardens,Bronx,2900 Southern Blvd.,227,40.865684,-73.883312,Wednesday,9am-3pm,06/12/2019-10/31/2019,Yes,No,No,No,,,
2019,New Roots Community Farmers Market,Bronx,670 Grand Concourse (153rd & Grand Concourse),204,40.821403,-73.925528,Tuesday,3pm-7pm,07/09/2019-10/29/2019,No,No,No,No,,,
2019,Norwood Youthmarket,Bronx,E Gun Hill Rd & Dekalb Ave,207,40.88222,-73.880458,Thursday,10am-5pm,Year-Round,Yes,Yes,No,No,,,
2019,Parkchester Greenmarket,Bronx,Westchester Ave & White Plains Rd,209,40.833992,-73.862148,Friday,8am - 4pm,06/14/19-11/27/19 (11/29 rescheduled to 11/27) ,Yes,No,Yes,No,,,
2019,Poe Park Greenmarket,Bronx,E 192 St & Grand Concourse,207,40.864216,-73.895795,Tuesday,8am - 3pm,06/25/19-11/26/19,Yes,No,Yes,No,,,
2019,Riverdale Y Sunday Farmers Market,Bronx,"Independence Ave bet W 236th & 237th Sts, at MS/HS 141",208,40.8871,-73.913306,Sunday,9am-2pm,05/05/2019-11/24/2019,No,No,No,No,,,
2019,South Bronx Farmers Market,Bronx,E 138th St bet Willis & Alexander Aves,201,40.809107,-73.922887,"
Saturday",10am-4pm,06/15/2019-11/23/2019,Yes,No,Yes,No,,,
2019,St. Barnabas Hospital Farm Stand,Bronx,4422 3rd Ave,206,40.853237,-73.891742,Wednesday,10:30am-4:30pm,7/10/2019-11/13/2019,Yes,No,No,No,,,
2019,4th Ave Sunset Park Greenmarket,Brooklyn,4th Ave bet 59th & 60th Sts ,307,40.641435,-74.017815,Saturday,8am - 3pm,07/06/19-11/23/19,Yes,No,Yes,No,,,
2019,6th Ave Sunset Park Greenmarket,Brooklyn,44th St & 6th Ave,307,40.647132,-74.004623,Saturday,8am-3pm,Year-round,Yes,Yes,No,No,,,
2019,Bartel-Pritchard Square Greenmarket,Brooklyn,Prospect Park W & 15th St,306,40.661154,-73.980172,"Wednesday 
Sunday ",W: 8am - 3pm; S: 9am-3pm,"Wednesday: Year-Round (Closed 12/25/19 & 1/1/20); 
Sunday: 05/05/19-12/22/19",Yes,Yes,No,No,,,
2019,Bay Ridge Greenmarket,Brooklyn,95th St & 3rd Ave,310,40.617278,-74.033588,Saturday,8am - 3pm,05/04/19-11/23/19,Yes,No,No,No,,,
2019,Bensonhurst Greenmarket,Brooklyn,81st St & 18th Ave,311,40.609951,-73.999456,Sunday, 9am - 4pm,06/02/19-11/24/19,Yes,No,No,No,,,
2019,Borough Park Greenmarket,Brooklyn,14th Ave bet 49th & 50th Sts,312,40.633696,-73.989916,Thursday,8am - 3pm,07/11/19-11/21/19,Yes,No,No,No,,,
2019,Broadway Junction Youthmarket,Brooklyn,Fulton St and Van Sinderen Ave,305,40.682391,-73.876616,Friday,9am-6pm,07/12/19-11/22/19,Yes,No,No,No,,,
2019,Brooklyn Borough Hall Greenmarket,Brooklyn,Court & Montague Sts,302,40.693722,-73.990455,"Tuesday 
Thursday
Saturday",8am - 5pm,Year-Round (Closed 07/04/19 & 11/28/19),Yes,Yes,No,No,,,
2019,Brownsville Health Action Center,Brooklyn,259 Bristol Street,316,40.6647,-73.911101,Tuesday & Thursday,10:30am-4:30pm,7/9/2019-11/14/2019,Yes,No,No,No,,,
2019,Brownsville/ENY - Health & Hospitals East New York,Brooklyn,2094 Pitkin Ave,305,40.6647,-73.911101,Monday & Wednesday,10:30am-4:30pm,7/8/2019-11/13/2019,Yes,No,No,No,,,
2019,Brownsville Pitkin Youthmarket,Brooklyn,Pitkin Ave & Thomas Boyland St,316,40.669264,-73.913554,Saturday ,9am-2pm,07/13/2019-11/23/2019,Yes,No,No,No,,,
2019,Carroll Gardens Greenmarket,Brooklyn,Carroll St bet Smith & Court Sts,306,40.68106,-73.996528,Sunday,8am - 2pm,Year-Round (Closed 04/21/19),Yes,Yes,No,No,,,
2019,Cortelyou Greenmarket,Brooklyn,Cortelyou & Rugby Rds,314,40.640825,-73.965301,Sunday,8am - 3pm,Year-Round,Yes,Yes,No,No,,,
2019,Cypress Hills Youthmarket,Brooklyn,Fulton & Richmond Sts,305,40.682391,-73.876616,Friday,10am-5pm,07/12/2019-11/22/2019,Yes,No,Yes,No,,,
2019,East New York Farm Stand,Brooklyn,New Lots Ave bet Alabama & Georgia Aves,305,40.660828,-73.895395,Wednesday,1:30pm-6:30pm,6/29/2019-11/23/2019,Yes,No,No,No,,,
2019,East New York Farmers' Market ,Brooklyn,Schenck Ave bet New Lots & Livonia Aves,305,40.665296,-73.886557,Saturday ,9am-3pm,07/05/2019-11/23/2019,Yes,No,Yes,No,,,
2019,Edible Schoolyard NYC's Farm Stand at PS 216,Brooklyn,E 1st St & Avenue X,315,40.590649,-73.969298,Friday,1:45pm-2:45pm,05/03/2019-06/28/2019; 09/06/2019-11/22/2019,Yes,No,No,No,,,
2019,Flatbush Junction Youthmarket,Brooklyn,Nostrand & Flatbush Aves,314,40.632886,-73.947698,Saturday,8:30am-2pm,07/13/2019-11/23/2019,Yes,No,No,No,,,
2019,Fort Greene Park Greenmarket,Brooklyn,Washington Park bet Dekalb Ave & Willoughby St,302,40.691707,-73.973539,Saturday,8am-3pm,Year-round,Yes,Yes,No,No,,,
2019,Fresh Vibes Mobile Market,Brooklyn,2010 Fulton Street,303,40.678635,-73.917536,,,,No,,No,No,,,
2019,Graham Avenue Farmers' Market,Brooklyn,Cook St & Graham Ave,301,40.702345,-73.942381,Saturday,8am-5pm,07/06/2019-10/26/2019,Yes,No,Yes,No,,,
2019,Grand Army Plaza Greenmarket,Brooklyn,"Flatbush Ave. & Prospect Park W., at Prospect Park’s NW Entrance",355,40.663812,-73.962866,Saturday, 8am-4pm,Year-Round,Yes,Yes,No,No,,,
2019,Harvest Home Brower Park Farm Stand,Brooklyn,Brooklyn Ave & Prospect Pl,308,40.674007,-73.944544,Thursday,8am-4pm,06/06/2019-11/14/2019,Yes,No,No,No,,,
2019,Harvest Home Clinton Hill Farm Stand,Brooklyn,Lafayette & Waverly Aves.,302,40.688088,-73.966819,Tuesday,8am-4pm,06/04/2019-11/19/2019,Yes,No,No,No,,,
2019,Harvest Home Coney Island Hospital Farmers' Market,Brooklyn,Ocean Pkwy bet Avenue Z & Shore Pkwy,313,40.58667,-73.96615,"Wednesday 
Friday",8am-4pm,06/05/2019-11/20/2019,Yes,No,No,No,,,
2019,Harvest Home Kings County Hospital Farmers' Market,Brooklyn,Clarkson Ave bet E 37th & 38th Sts,317,40.655828,-73.943355,Wednesday,8am-4pm,06/05/2019-11/20/2019,Yes,No,No,No,,,
2019,Hattie Carthan After Church Farmers' Market,Brooklyn,49 Van Buren St,303,40.690036,-73.943557,Sunday,1pm-6pm,08/04/2019-11/17/2019,Yes,No,No,No,,,
2019,Hattie Carthan Community Farmers' Market,Brooklyn,Marcy Ave & Clifton Pl,303,40.689511,-73.948039,Saturday,9am-3pm,07/13/2019-11/16/2019,Yes,No,No,No,,,
2019,High School for Public Service Youth Farm Farmers' Market,Brooklyn,600 Kingston Ave ,309,40.658893,-73.942458,"Wednesday
Saturday",(W) 2:30pm-6:30pm; (S) 12pm-4pm,(W): 06/19/2019-10/30/2019; (S): 07/13/2019-08/03/2019,Yes,No,No,No,,,
2019,Isabahlia Farm Stand,Brooklyn,514 Rockaway Ave,316,40.667554,-73.910207,Friday & Saturday,"(F) 9am - 4pm
(S) 9am-3pm",06/28/2019-10/25/2019 ; 06/29/2019-10/26/2019,Yes,No,No,No,,,
2019,Isabahlia Farm Stand Winter Market ,Brooklyn,"93 New Lots Ave., inside greenhouse",316,40.657984,-73.901764,Saturday,8am-1pm,11/02/2019-12/14/2019,Yes,No,No,No,,,
2019,Isabahlia Farmers' Market,Brooklyn,410 Livonia Ave ,316,40.663532,-73.902236,Saturday,8am-3pm,06/29/2019-10/26/2019,Yes,No,No,No,,,
2019,Kensington Youthmarket,Brooklyn,McDonald Ave & Albemarle Rd,312,40.64511,-73.979882,Saturday,8am-3pm,07/13/2019-11/23/2019,Yes,No,No,No,,,
2019,Marcus Garvey Apartments Farm Stand,Brooklyn,300 Chester St,316,40.664477,-73.910384,"
Saturday",10:30am-4:30pm,6/22/2019-11/16/2019,Yes,No,No,No,,,
2019,McCarren Park Greenmarket,Brooklyn,Union Ave bet Driggs and N 12th Sts,301,40.719219,-73.952479,Saturday,8am - 2pm,Year-Round,Yes,Yes,No,No,,,
2019,McGolrick Park's Down to Earth Farmers' Market,Brooklyn,"Russell St & Nassau Ave., center of park",301,40.725617,-73.944497,Sunday,10am-4pm,5/12/19-12/31/2019,Yes,No,No,No,,,
2019,Park Slope's Down to Earth Farmers' Market,Brooklyn,4th St & 5th Ave,306,40.672194,-73.983785,"
Sunday ",10am-5pm (winter closes at 4pm),Year-Round (summer hours being 05/05/19-11/24/19) ,Yes,Yes,No,No,,,
2019,Project EATS Rockaway Farmstand,Brooklyn,666 Rockaway Ave,316,40.663526,-73.909163,Friday,10:30am-4:30pm,6/21/2019-11/15/2019,Yes,No,No,No,,,
2019,RB Bushwick Farmers' Market at Maria Hernandez Park ,Brooklyn,Knickerbocker Ave & Starr St,304,40.702811,-73.92539,Saturday ,9am-4pm,05/18/2019-11/30/2019,Yes,No,Yes,No,,,
2019,RB Rheingold Archway Farmers' Market,Brooklyn,553 Bushwick Ave,304,40.699408,-73.935672,Sunday,10am-4pm,05/19/2019-12/1/2019,Yes,No,No,No,,,
2019,RB Pop Up Farm Stand ,Brooklyn,215 Cooper St,304,40.689879,-73.905298,Thursday,12pm-5pm,05/23/2019-11/21/2019,Yes,No,No,No,,,
2019,Red Hook Farm Stand,Brooklyn,560 Columbia St,306,40.672524,-74.00871,Saturday,10am-3pm,06/22/2019-11/23/2019,Yes,No,No,No,,,
2019,Red Hook Farm Stand II,Brooklyn,West 9th St & Hamilton Avenue,306,40.676024,-74.002318,Wednesday,12pm-7pm,06/19/2019-11/20/2019,Yes,No,No,No,,,
2019,Saratoga Farm Stand,Brooklyn,2046-2050 Fulton St,316,40.678543,-73.915816,Saturday,9am-2pm,07/06/2019-11/16/2019,Yes,No,No,No,,,
2019,South Williamsburg Greenmarket,Brooklyn,Taylor St & Lee Ave,301,40.706998,-73.961364,Thursday,8am - 4pm,07/11/19-11/28/19 (Closed 11/28/19 rescheduled 11/26/19) ,Yes,No,No,No,,,
2019,Urban Oasis Farmers' Market,Brooklyn,681 Clarkson Ave.,309,40.656255,-73.936608,Wednesday,2pm-5:30pm,06/26/2019-11/06/2019,No,No,No,No,,,
2019,Woodhull Hospital Youthmarket,Brooklyn,Broadway & Flushing Ave,301,40.700726,-73.941932,Wednesday,9am-2pm,07/10/2019-11/27/2019,Yes,No,No,No,,,
2019,Wyckoff House Museum Farm Stand,Brooklyn,5816 Clarendon Rd,317,40.64497,-73.920914,Saturday,11am-3pm,,No,No,No,No,,,
2019,175th Street Greenmarket,Manhattan,W 175th St bet Wadsworth Ave & Broadway,112,40.845948,-73.937811,Thursday ,8am - 4pm,06/27/19-11/21/19 (Closed 07/04/19),Yes,No,Yes,No,,,
2019,57th Street Greenmarket,Manhattan,W 57th St & 10th Ave,104,40.769117,-73.988559,"Wednesday
Saturday ",8am-5pm,"Wednesday: 05/30/19-11/21/19; 
Saturday: 06/02/19-11/17/19",Yes,No,No,No,,,
2019,79th Street Greenmarket,Manhattan,Columbus Ave bet W 78th & 81st Sts,107,40.781274,-73.975995,Sunday,9am - 5pm,Year-Round,Yes,Yes,No,No,,,
2019,82nd Street Greenmarket,Manhattan,E 82nd St bet 1st & York Aves ,108,40.774292,-73.951262,Saturday,9am - 2:30pm,Year-Round,Yes,Yes,No,No,,,
2019,92nd Street Greenmarket,Manhattan,E 92nd St & 1st Ave,108,40.780691,-73.946592,Sunday ,9am-4pm,06/24/19-11/18/19,Yes,No,No,No,,,
2019,97th Street Greenmarket,Manhattan,W 97th St bet Columbus & Amsterdam Aves,107,40.793558,-73.967016,Friday ,8am - 2pm,Year-Round,Yes,Yes,No,No,,,
2019,Abingdon Square Greenmarket,Manhattan,Hudson St & W 12th St,102,40.737553,-74.005687,Saturday,8am - 2pm,Year-Round,Yes,Yes,No,No,,,
2019,Bowling Green Greenmarket,Manhattan,Broadway & Battery Pl,101,40.704549,-74.01429,"Tuesday
Thursday", 8am - 5pm,Year-Round (Closed 07/04/19 & 11/28/19- open 11/26/19 & 11/27/19),Yes,Yes,No,No,,,
2019,Chelsea's Down to Earth Farmers' Market,Manhattan,W 23rd St bet 8th & 9th Aves,104,40.745293,-73.998488,Saturday,9am-4pm,5/11/19-12/21/19,Yes,No,No,No,,,
2019,City Hall Greenmarket,Manhattan,Broadway & Chambers St,101,40.714165,-74.006309,"Tuesday
Friday", 8am - 4pm,Year-Round (Closed 11/28/19- open 11/26/19 & 11/27/19),Yes,Yes,No,No,,,
2019,Columbia University Greenmarket,Manhattan,Broadway & W 114th St,109,40.806707,-73.964849,"Thursday
Sunday", 8am-5pm,Year-Round (Closed 07/04/19 & 11/28/19- open 11/26/19),Yes,Yes,No,No,,,
2019,Dag Hammarskjold Plaza Greenmarket,Manhattan,E 47th St & 2nd Ave,106,40.752999,-73.969887,Wednesday,8am-4pm,Year-Round (Closed 09/26/19 & 11/25/19),Yes,Yes,No,No,,,
2019,Milbank Center Go!Healthy Farm Stand,Manhattan,18-32 W 118th St,,40.802317,-73.946351,Wednesday,3:30-6pm,07/08/2019-11/22/2019,Yes,No,No,No,,,
2019,Essex Crossing Farm Stand,Manhattan,115 Essex St,103,40.719322,-73.987817,"Wednesday
Saturday",10:30am-4:30pm,7/10/2019-11/13/2019,Yes,No,No,No,,,
2019,Fulton Stall Market ,Manhattan,Pier 17 Square ,101,40.705799,-74.002572,Sunday ,11am-5pm,04/28/19-11/24/2019,No,No,No,No,,,
2019,Fort Washington Greenmarket,Manhattan,W 168th St & Ft Washington Ave,112,40.842154,-73.942278,Tuesday,8am - 4pm,06/04/19-11/26/19,Yes,No,No,No,,,
2019,Gouverneur Health Youthmarket,Manhattan,Madison St bet Clinton & Jefferson Sts,103,40.712905,-73.986928,Thursday,8:30am-2pm,07/11/2019-11/21/2019,Yes,No,No,No,,,
2019,Grass Roots Farmers' Market,Manhattan,"W 145th St bet Edgecombe & Bradhurst Aves, at Jackie Robinson Park",109,40.823647,-73.943844,"Tuesday
Saturday",9am-4pm,07/09/2019-11/30/19,Yes,No,No,No,,,
2019,Greenmarket at Oculus Plaza,Manhattan,"Church & Fulton Sts., on Oculus Plaza",101,40.711535,-74.010464,Tuesday,7am-7pm,Year-Round,Yes,Yes,No,No,,,
2019,Hamilton Heights Green Youthmarket,Manhattan,"Amsterdam bet W 143rd & 144th Sts., at Johnny Hartman Plaza",109,40.82394,-73.948552,Wednesday,10:30am-5:30pm,06/26/2019-11/27/2019,Yes,No,No,No,,,
2019,Harvest Home 125th Street Market,Manhattan,W 125th St & Adam Clayton Powell Jr Blvd,110,40.808973,-73.948325,Tuesday,8am-6pm,06/04/2019-11/19/2019,Yes,No,No,No,,,
2019,Harvest Home East Harlem Farmers' Market,Manhattan,104th St & 3rd Ave,111,40.790253,-73.945635,Thursday,8am-4pm,07/11/2019-11/14/2019,Yes,No,No,No,,,
2019,Harvest Home Harlem Hospital Farmers' Market,Manhattan,Lenox Ave bet 135th & 137th Sts,110,40.814358,-73.940659,Friday,8am-7pm,06/07/2019-11/15/2019,Yes,No,No,No,,,
2019,Harvest Home Lenox Ave Farm Stand,Manhattan,Lenox Ave bet W 117th & 118th Sts,110,40.802699,-73.949186,Saturday,8am-4pm,06/08/2019-11/16/2019,Yes,No,No,No,,,
2019,Harvest Home Metropolitan Farmers' Market,Manhattan,E 99th St & 3rd Ave,111,40.78712,-73.947923,Friday,8am-4pm,06/04/2019-11/15/2019,Yes,No,No,No,,,
2019,Hudson Yards Down to Earth Farmers' Market,Manhattan,W 34th St & Hudson Blvd East ,104,40.755158,-74.000502,Thursday,8:30am-4pm,5/16/19-11/21/19,Yes,No,No,No,,,
2019,Inwood Park Greenmarket,Manhattan,Isham St bet Seaman Ave & Cooper St,112,40.869001,-73.920896,Saturday,8am - 3pm,Year-Round,Yes,Yes,No,No,,,
2019,Kips Bay Greenmarket ,Manhattan,2nd Ave bet 27th & 28th Sts,106,40.740395,-73.979077,Thursday, 8am-5pm,09/26/2019-11/21/2019,Yes,No,No,No,,,
2019,Lower East Side Youthmarket,Manhattan,Grand Ave bet Pitt & Willet Sts ,103,40.714932,-73.983338,Thursday,8am-3pm,07/11/2019-11/21/2019,Yes,No,No,No,,,
2019,Morningside Park's Down to Earth Farmers' Market,Manhattan,W 110th St & Manhattan Ave,107,40.801155,-73.959647,Saturday ,9am-4pm (winter closes at 3pm),Year-Round (summer hours 05/11/19-11/30/19) ,Yes,Yes,No,No,,,
2019,Mount Sinai Hospital Greenmarket,Manhattan,E 99th St bet Madison & Park Aves,111,40.789169,-73.952743,Wednesday, 8am-5pm,06/12/19-11/27/19,Yes,No,No,No,,,
2019,Project Harmony People's Market,Manhattan,"219 W. 122nd St., at Joseph Daniel Wilson Memorial Garden",110,40.807407,-73.950588,Thursday,10am-7pm,6/13/2019-10/31/2019,Yes,No,No,No,,,
2019,PS 11 Farm Market,Manhattan,W 21st St bet 8th & 9th Aves,104,40.744006,-73.999415,Wednesday,8am-10am,06/05/2019-11/13/2019 (Open through summer),No,No,No,No,,,
2019,PS 57 Youthmarket,Manhattan,E 115th St & 3rd Ave ,111,40.797261,-73.940519,Wednesday,9am-4pm,07/10/2019-11/27/2019,Yes,No,No,No,,,
2019,Rockefeller Center Greenmarket,Manhattan,Rockefeller Plaza bet W 49th & 50th Sts (Jul-Aug only),105,40.759065,-73.97845,"Wednesday 
Thursday
Friday ",8am - 5pm ,Wednesday: 07/24/19-08/28/19; Thursday: 07/25/19-08/29/19; Friday: 07/24/19-8/28/19,Yes,No,No,No,,,
2019,Staten Island Ferry Whitehall Terminal Greenmarket,Manhattan,"4 South St, inside terminal",101,40.7016879,-74.01163113,"Tuesday
Friday ",8am - 7pm,Year-Round,Yes,Yes,No,No,,,
2019,Stuyvesant Town Greenmarket,Manhattan,"E. 14th. St. Loop & Avenue A, in the Oval",103,40.730443,-73.980339,Sunday,9:30am - 4pm,05/19/19-12/22/19,Yes,No,No,No,,,
2019,Tompkins Square Greenmarket,Manhattan,E. 7th St. & Avenue A,103,40.726054,-73.983534,Sunday,9am - 6pm,Year-Round,Yes,Yes,No,No,,,
2019,Tribeca Greenmarket,Manhattan,Greenwich & Chambers Sts,101,40.716303,-74.010966,"Wednesday 
Saturday ",8am-3pm,Year-Round,Yes,Yes,No,No,,,
2019,Tucker Square Greenmarket,Manhattan,W 66th St & Broadway,107,40.773876,-73.982226,"Thursday 
Saturday ",8am - 5pm,Year-Round (Closed 07/04/19 & 11/28/19 - open 11/27/19),Yes,Yes,No,No,,,
2019,Union Square Greenmarket,Manhattan,E 17th St & Union Square W,105,40.737133,-73.990329,"Monday 
Wednesday
Friday
Saturday",8am - 6pm,Year-Round,Yes,Yes,No,No,,,
2019,Corona Greenmarket,Queens,Roosevelt Ave & 104th St,404,40.749811,-73.861668,Friday,8am - 3pm,06/21/19-11/22/19,Yes,No,Yes,No,,,
2019,Brooklyn Grange Farm Stand at Long Island City,Queens,37-18 Northern Blvd (Roof),401,40.752096,-73.925887,Saturday,11am-4pm,05/25/19-10/26/19,Yes,No,No,No,,,
2019,Cunningham Park's Down to Earth Farmers' Market,Queens,Union Tpk & 196 Pl,408,40.731082,-73.773997,Sunday,9am-2pm,5/12/19-11/24/19,Yes,No,No,No,,,
2019,Ditmars Park Youthmarket,Queens,"Steinway St bet Ditmars Blvd & 23rd Ave., at Ditmars Park",401,40.772854,-73.906061,Saturday,8am-3pm,07/13/2019-11/23/2019,Yes,No,No,No,,,
2019,Downtown Far Rockaway Youthmarket,Queens,Beach 20th and Cornaga Ave,414,40.602273,-73.753355,Saturday,9am-1pm,07/13/2019-11/23/2019,Yes,No,No,No,,,
2019,Elmhurst Hospital Greenmarket,Queens,41st Ave bet 80th & 81st Sts,404,40.745794,-73.885489,Tuesday,8am - 4pm,06/04/19-11/26/19 (closed 11/05/19),Yes,No,No,No,,,
2019,Far Rockaway Farmstand ,Queens,385 Beach 45th St,431,40.595612,-73.776551,Saturday,10am-2pm,07/06/2019-11/16/2019,Yes,No,No,No,,,
2019,Flushing Greenmarket,Queens,"Kissena Blvd. & Maple Ave., at Maple Playground",407,40.756357,-73.825773,Wednesday,8am - 3pm,07/03/19-11/27/19,Yes,No,Yes,No,,,
2019,Forest Hills Greenmarket,Queens,70th Ave & Queens Blvd,406,40.72188,-73.846383,Sunday,8am - 2pm,Year-Round,Yes,Yes,No,No,,,
2019,Forest Park Youthmarket,Queens,Myrtle Ave & Park Lane South,409,40.700955,-73.841426,Saturday,10am-2pm,07/13/2019-11/23/2019,Yes,No,No,No,,,
2019,Jackson Heights Greenmarket,Queens,34th Ave bet 79th & 80th Sts,403,40.753435,-73.887822,Sunday,8am - 2pm,Year-Round,Yes,Yes,Yes,No,,,
2019,Jamaica's Down to Earth Farmers' Market - Friday market,Queens,Parsons Blvd bet Jamaica & Archer Aves,412,40.703342,-73.799921,Friday,8:30am-4pm,6/14/19-12/06/2019,Yes,No,No,No,,,
2019,Jamaica's Down to Earth Farmers' Market- Saturday market,Queens,160th St & Jamaica Ave,412,40.703752,-73.799149,Saturday,8:30am-4pm,6/15/19-12/07/2019,Yes,No,No,No,,,
2019,Joseph Addabbo FHC Farm Stand,Queens,6200 Beach Channel Dr,414,40.593313,-73.79166,Saturday,8am-2pm,07/06/2019-11/16/2019,No,No,No,No,,,
2019,Long Island City Youthmarket,Queens,Center Blvd & 46th Rd,402,40.746916,-73.956367,Saturday,9am-2pm,07/13/2019-11/23/2019,Yes,No,No,No,,,
2019,Pomonok Community-Run Farmers' Market,Queens,67-09 Kissena Blvd,408,40.73502504,-73.81472491,Wednesday,9am-4pm,7/10/2019 - ,Yes,No,No,No,,,
2019,Queens Botanical Garden's Down to Earth Farmers' Market,Queens,82 Dahlia Ave,407,40.75186,-73.826362,Friday,8:30am-4pm,6/14/19-12/06/19,Yes,No,No,No,,,
